commit_id,project,fold,our_actionable_ratio,baseline_actionable_ratio
1d83625385d466b18018201fb89e3541f2fc46b6,hive,9,0.6,0.4
fdb8a70cd548b702801c8abc3464604c04addf63,hive,9,0.6,0.4
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,9,0.6,0.4
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,9,0.6,0.4
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,9,0.6,0.4
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,9,0.6,0.4
e7cee300114b2f54b3912d5aa92043d3bdf295b6,hive,9,0.6,0.4
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,9,0.6,0.4
5050a40d41e37965ecdafc7544fc2283430c4436,hive,9,0.6,0.4
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,9,0.6,0.4
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,9,0.6,0.4
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,9,0.6,0.4
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,9,0.6,0.4
d3b036920acde7bb04840697eb13038103b062b4,hive,9,0.6,0.4
40eb9a51abcee533e67c980cc3b4a0f1d9c86252,hive,9,0.6,0.4
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,9,0.6,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,9,0.6,0.4
691e6544833f0e982d848eef181a80f6cf75a3b6,hive,9,0.6,0.4
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,9,0.6,0.4
57f40f71ff9275458e743aad0ca460dff2291a4a,hive,9,0.6,0.4
37120b87777c40baf44040fc7778d129cd8a5824,hive,9,0.6,0.2
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,9,0.6,0.2
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,9,0.6,0.4
0f7163fad61745276f5b8e1eaa797ba297810780,hive,9,0.8,0.6
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,9,0.6,0.4
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,9,0.6,0.4
346dd8e693d0b189c8dba01d025a989be2d8994f,hive,10,0.6,0.4
262d8f992e63ac4aa65e36665fb22748546c511c,hive,10,0.6,0.4
dd04a92f7178df2ef26ca0b76bd2985c34a7dbaf,hive,10,0.6,0.4
5971015ee50dbbf729625a94dfc891d994e145a9,hive,10,0.6,0.6
583a9511ba8809d81595a5fa4da32ed2c2f8912e,hive,10,0.6,0.6
afd0d9ffc4d8bc39effbb9f7324fcafa7518b141,hive,10,0.6,0.6
ccd02c83780c938069edec179d8d06500b80e779,hive,10,0.6,0.4
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,10,0.6,0.6
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,10,0.6,0.4
f973243a59c8fa94f932bdede1a13bd96275089a,hive,10,0.4,0.4
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,10,0.6,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,10,0.6,0.6
b62d365102002c9478b0c752c98f72e54ac216f2,hive,10,0.6,0.6
a988c159cc3e9f43211432eb035454ee6143b219,hive,10,0.6,0.4
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,10,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,10,0.6,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,10,0.6,0.6
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,10,0.6,0.4
464a3f61a0c4a1c4e44a1ce427f604295534e969,hive,10,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,10,0.6,0.4
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,10,0.6,0.6
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,10,0.6,0.6
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,10,0.6,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,10,0.6,0.4
a926179f3d17223886a77e6c9733199e5f8b2b58,hive,10,0.6,0.4
b7b3f881f4840430378a27131278876a34368995,hive,10,0.6,0.6
5e3d85c409b14afb6eb94bad01348d013a536503,hive,10,0.6,0.6
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,10,0.6,0.4
dd0bc33d125817e20bd4854172b3c8326c834ea0,hive,10,0.6,0.4
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,10,0.6,0.6
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,10,0.6,0.4
b750a16be5a8e378ac11a88ace244e826d23cfe5,hive,10,0.6,0.6
14bb998cfdac46f985c6d383df634cd569abc65b,hive,10,0.6,0.6
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,10,0.6,0.4
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,10,0.4,0.6
b849a166b63c136c14233e97fe849867d8b43aa8,hive,10,0.6,0.6
a94f382a0f55e72a4ab0bbeabe7bf7bbac5b384d,hive,10,0.6,0.6
9fddd6d0c95239fbd4eedbd341cd6374a3a23269,hive,10,0.6,0.6
0d787cbc055eb237bcccd5fdbc144fb6b1d7d4ca,hive,10,0.6,0.4
1d83625385d466b18018201fb89e3541f2fc46b6,hive,10,0.6,0.4
fdb8a70cd548b702801c8abc3464604c04addf63,hive,10,0.6,0.6
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,10,0.4,0.6
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,10,0.6,0.4
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,10,0.6,0.4
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,10,0.6,0.4
e7cee300114b2f54b3912d5aa92043d3bdf295b6,hive,10,0.6,0.4
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,10,0.6,0.4
5050a40d41e37965ecdafc7544fc2283430c4436,hive,10,0.6,0.4
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,10,0.6,0.4
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,10,0.6,0.2
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,10,0.6,0.6
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,10,0.6,0.4
d3b036920acde7bb04840697eb13038103b062b4,hive,10,0.6,0.6
40eb9a51abcee533e67c980cc3b4a0f1d9c86252,hive,10,0.6,0.4
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,10,0.6,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,10,0.6,0.6
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,10,0.6,0.4
37120b87777c40baf44040fc7778d129cd8a5824,hive,10,0.8,0.4
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,10,0.6,0.4
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,10,0.6,0.4
0f7163fad61745276f5b8e1eaa797ba297810780,hive,10,0.6,0.6
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,10,0.6,0.6
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,10,0.6,0.6
bb777512f9dd3efc0590b960778fd7ca2e3bab21,hive,10,0.6,0.4
7ae4a2c81a7a3a22ab2df2c5f75638e3f5e580f0,hive,10,0.6,0.4
156ed46a35a0aa4b2e4f8a05049d966d7894d617,hive,10,0.6,0.4
583a9511ba8809d81595a5fa4da32ed2c2f8912e,hive,11,0.4,0.6
afd0d9ffc4d8bc39effbb9f7324fcafa7518b141,hive,11,0.6,0.4
ccd02c83780c938069edec179d8d06500b80e779,hive,11,0.6,0.4
0f7ce71e561fe2ad0579c3d175415af58e5d5672,hive,11,0.6,0.4
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,11,0.6,0.4
1e4097ef767246538c8386f52c49f5207433a98e,hive,11,0.4,0.4
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,11,0.6,0.4
f973243a59c8fa94f932bdede1a13bd96275089a,hive,11,0.6,0.4
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,11,0.6,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,11,0.4,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,11,0.6,0.6
a988c159cc3e9f43211432eb035454ee6143b219,hive,11,0.6,0.4
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,11,0.4,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,11,0.6,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,11,0.4,0.4
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,11,0.6,0.4
d62a038a1ca84037b7b17ce989954a93d1a76a25,hive,11,0.4,0.4
464a3f61a0c4a1c4e44a1ce427f604295534e969,hive,11,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,11,0.4,0.4
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,11,0.4,0.4
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,11,0.6,0.6
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,11,0.4,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,11,0.6,0.4
a926179f3d17223886a77e6c9733199e5f8b2b58,hive,11,0.6,0.4
b7b3f881f4840430378a27131278876a34368995,hive,11,0.4,0.4
5e3d85c409b14afb6eb94bad01348d013a536503,hive,11,0.6,0.4
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,11,0.6,0.4
dd0bc33d125817e20bd4854172b3c8326c834ea0,hive,11,0.6,0.4
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,11,0.4,0.4
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,11,0.4,0.4
b750a16be5a8e378ac11a88ace244e826d23cfe5,hive,11,0.6,0.4
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,11,0.4,0.6
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,11,0.6,0.6
b849a166b63c136c14233e97fe849867d8b43aa8,hive,11,0.4,0.4
9fddd6d0c95239fbd4eedbd341cd6374a3a23269,hive,11,0.4,0.4
dec0a7ed8da89f002ee5e7d881fec3c7a7e698a7,hive,11,0.6,0.4
0d787cbc055eb237bcccd5fdbc144fb6b1d7d4ca,hive,11,0.4,0.4
1d83625385d466b18018201fb89e3541f2fc46b6,hive,11,0.6,0.4
fdb8a70cd548b702801c8abc3464604c04addf63,hive,11,0.4,0.4
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,11,0.6,0.4
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,11,0.6,0.6
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,11,0.4,0.4
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,11,0.6,0.4
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,11,0.6,0.4
5050a40d41e37965ecdafc7544fc2283430c4436,hive,11,0.6,0.4
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,11,0.4,0.4
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,11,0.4,0.4
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,11,0.4,0.6
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,11,0.4,0.4
d3b036920acde7bb04840697eb13038103b062b4,hive,11,0.4,0.4
40eb9a51abcee533e67c980cc3b4a0f1d9c86252,hive,11,0.4,0.4
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,11,0.6,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,11,0.4,0.4
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,11,0.4,0.4
37120b87777c40baf44040fc7778d129cd8a5824,hive,11,0.4,0.4
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,11,0.6,0.4
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,11,0.4,0.4
0f7163fad61745276f5b8e1eaa797ba297810780,hive,11,0.8,0.6
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,11,0.4,0.4
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,11,0.6,0.4
bb777512f9dd3efc0590b960778fd7ca2e3bab21,hive,11,0.4,0.4
7ae4a2c81a7a3a22ab2df2c5f75638e3f5e580f0,hive,11,0.4,0.4
156ed46a35a0aa4b2e4f8a05049d966d7894d617,hive,11,0.4,0.4
61a57e9369b5074b6b3edcbda96f0abad9bf4555,hive,11,0.6,0.4
83d1fd23a22ee96dd2c464d67303eadf31194454,hive,11,0.6,0.4
f5618d9227e5f6e643aaf9d8d625dc1fc42180dc,hive,11,0.4,0.4
4e415609ce333fd17c1dd5d4bf44ca9a3897ec42,hive,11,0.4,0.4
281965e5b3f6d7f001c1188f653f1e30b44dbeee,hive,12,0.6,0.6
1e4097ef767246538c8386f52c49f5207433a98e,hive,12,0.6,0.4
b9af60c54e2523d9b5b9cfd9d62b83ee6bb2f3e7,hive,12,0.6,0.4
f973243a59c8fa94f932bdede1a13bd96275089a,hive,12,0.8,0.4
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,12,0.6,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,12,0.6,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,12,0.6,0.6
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,12,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,12,0.6,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,12,0.6,0.4
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,12,0.6,0.4
464a3f61a0c4a1c4e44a1ce427f604295534e969,hive,12,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,12,0.6,0.4
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,12,0.6,0.4
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,12,0.6,0.4
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,12,0.6,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,12,0.6,0.4
a926179f3d17223886a77e6c9733199e5f8b2b58,hive,12,0.6,0.4
b7b3f881f4840430378a27131278876a34368995,hive,12,0.6,0.4
5e3d85c409b14afb6eb94bad01348d013a536503,hive,12,0.6,0.4
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,12,0.8,0.6
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,12,0.6,0.4
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,12,0.6,0.4
b750a16be5a8e378ac11a88ace244e826d23cfe5,hive,12,0.6,0.4
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,12,0.6,0.4
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,12,0.6,0.4
b849a166b63c136c14233e97fe849867d8b43aa8,hive,12,0.6,0.4
9fddd6d0c95239fbd4eedbd341cd6374a3a23269,hive,12,0.6,0.4
dec0a7ed8da89f002ee5e7d881fec3c7a7e698a7,hive,12,0.6,0.4
0d787cbc055eb237bcccd5fdbc144fb6b1d7d4ca,hive,12,0.6,0.4
1d83625385d466b18018201fb89e3541f2fc46b6,hive,12,0.6,0.4
fdb8a70cd548b702801c8abc3464604c04addf63,hive,12,0.6,0.4
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,12,0.6,0.4
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,12,0.6,0.4
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,12,0.6,0.4
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,12,0.6,0.4
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,12,0.6,0.4
5050a40d41e37965ecdafc7544fc2283430c4436,hive,12,0.6,0.4
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,12,0.6,0.4
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,12,0.6,0.4
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,12,0.4,0.6
cc8ac97bcadd20a645e113f3193fc6b2d9db087d,hive,12,0.6,0.4
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,12,0.4,0.4
d3b036920acde7bb04840697eb13038103b062b4,hive,12,0.6,0.4
40eb9a51abcee533e67c980cc3b4a0f1d9c86252,hive,12,0.6,0.4
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,12,0.6,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,12,0.6,0.4
691e6544833f0e982d848eef181a80f6cf75a3b6,hive,12,0.4,0.4
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,12,0.6,0.4
37120b87777c40baf44040fc7778d129cd8a5824,hive,12,0.6,0.4
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,12,0.6,0.4
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,12,0.4,0.4
0f7163fad61745276f5b8e1eaa797ba297810780,hive,12,0.8,0.4
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,12,0.4,0.4
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,12,0.6,0.6
bb777512f9dd3efc0590b960778fd7ca2e3bab21,hive,12,0.6,0.4
7ae4a2c81a7a3a22ab2df2c5f75638e3f5e580f0,hive,12,0.6,0.4
156ed46a35a0aa4b2e4f8a05049d966d7894d617,hive,12,0.6,0.4
61a57e9369b5074b6b3edcbda96f0abad9bf4555,hive,12,0.6,0.4
83d1fd23a22ee96dd2c464d67303eadf31194454,hive,12,0.6,0.4
f5618d9227e5f6e643aaf9d8d625dc1fc42180dc,hive,12,0.6,0.4
eba9646b41cc1306b7c5b0f67dcf2853e0b8171d,hive,12,0.6,0.8
f973243a59c8fa94f932bdede1a13bd96275089a,hive,13,0.6,0.4
abcadab7c219c1458bdcab7a9379a928e3ea9305,hive,13,0.4,0.4
52e1ba15d11e06f5236c7fb814500e6be38f3ac2,hive,13,0.4,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,13,0.6,0.4
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,13,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,13,0.4,0.4
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,13,0.4,0.4
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,13,0.6,0.4
d62a038a1ca84037b7b17ce989954a93d1a76a25,hive,13,0.6,0.4
464a3f61a0c4a1c4e44a1ce427f604295534e969,hive,13,0.6,0.4
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,13,0.6,0.4
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,13,0.6,0.4
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,13,0.6,0.4
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,13,0.6,0.4
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,13,0.6,0.4
a926179f3d17223886a77e6c9733199e5f8b2b58,hive,13,0.4,0.4
b7b3f881f4840430378a27131278876a34368995,hive,13,0.6,0.4
5e3d85c409b14afb6eb94bad01348d013a536503,hive,13,0.4,0.4
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,13,0.6,0.4
dd0bc33d125817e20bd4854172b3c8326c834ea0,hive,13,0.4,0.4
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,13,0.6,0.6
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,13,0.4,0.4
b750a16be5a8e378ac11a88ace244e826d23cfe5,hive,13,0.6,0.4
14bb998cfdac46f985c6d383df634cd569abc65b,hive,13,0.4,0.4
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,13,0.4,0.4
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,13,0.6,0.4
b849a166b63c136c14233e97fe849867d8b43aa8,hive,13,0.6,0.4
a94f382a0f55e72a4ab0bbeabe7bf7bbac5b384d,hive,13,0.4,0.4
9fddd6d0c95239fbd4eedbd341cd6374a3a23269,hive,13,0.8,0.4
dec0a7ed8da89f002ee5e7d881fec3c7a7e698a7,hive,13,0.4,0.4
0d787cbc055eb237bcccd5fdbc144fb6b1d7d4ca,hive,13,0.4,0.4
1d83625385d466b18018201fb89e3541f2fc46b6,hive,13,0.6,0.4
fdb8a70cd548b702801c8abc3464604c04addf63,hive,13,0.6,0.4
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,13,0.6,0.4
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,13,0.6,0.4
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,13,0.4,0.4
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,13,0.6,0.4
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,13,0.6,0.4
5050a40d41e37965ecdafc7544fc2283430c4436,hive,13,0.4,0.4
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,13,0.4,0.4
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,13,0.6,0.4
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,13,0.6,0.6
cc8ac97bcadd20a645e113f3193fc6b2d9db087d,hive,13,0.8,0.4
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,13,0.6,0.4
d3b036920acde7bb04840697eb13038103b062b4,hive,13,0.4,0.4
e9e1f8f6e2f7b66585dc58ca561002b4bdee87fa,hive,13,0.6,0.4
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,13,0.4,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,13,0.4,0.4
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,13,0.6,0.4
37120b87777c40baf44040fc7778d129cd8a5824,hive,13,0.6,0.4
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,13,0.4,0.4
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,13,0.4,0.4
0f7163fad61745276f5b8e1eaa797ba297810780,hive,13,0.8,0.6
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,13,0.4,0.4
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,13,0.6,0.6
bb777512f9dd3efc0590b960778fd7ca2e3bab21,hive,13,0.6,0.4
7ae4a2c81a7a3a22ab2df2c5f75638e3f5e580f0,hive,13,0.6,0.4
156ed46a35a0aa4b2e4f8a05049d966d7894d617,hive,13,0.6,0.4
61a57e9369b5074b6b3edcbda96f0abad9bf4555,hive,13,0.4,0.4
83d1fd23a22ee96dd2c464d67303eadf31194454,hive,13,0.6,0.4
f5618d9227e5f6e643aaf9d8d625dc1fc42180dc,hive,13,0.4,0.4
eba9646b41cc1306b7c5b0f67dcf2853e0b8171d,hive,13,0.6,0.6
4271bbfb02ae81901b1b44e15e0ca6bd1407de9d,hive,13,0.4,0.4
02d35510b93068aa42020fe756eeec9496880959,hive,13,0.6,0.4
69a7fc5955ceac1245233c0d297929e730750929,hive,13,0.6,0.4
b62d365102002c9478b0c752c98f72e54ac216f2,hive,14,0.8,0.6
a988c159cc3e9f43211432eb035454ee6143b219,hive,14,0.8,0.6
e86c77af5ffa80b55f46eb3b69b0365fbf79ab5a,hive,14,0.6,0.4
f52e8b4ba38f2a1141650d99efb12c923cee7cd0,hive,14,0.8,0.6
21e18dea4fb3e6e9f9c70282eabdc04a0be569b2,hive,14,0.8,0.6
7eac320ee8bf6165fda43950c4bb8d765a208c81,hive,14,0.6,0.6
790976907070a2a737186543d81c71eb542a5337,hive,14,0.6,0.6
464a3f61a0c4a1c4e44a1ce427f604295534e969,hive,14,0.6,0.6
4a33ec8fcae5f7d18105ef62e33150db6e853af5,hive,14,0.6,0.6
1faadb0744975538a0ec4b2de63f05caf37b6f40,hive,14,0.8,0.6
ec7ccc3a452fa125719ca820b5f751ddd00686ec,hive,14,0.8,0.6
e05e0fa19d7fd7c48617c4a770fa579b7f01f40e,hive,14,0.8,0.6
3df6bc28b7c4a3223a2771caa0058a63941cec39,hive,14,0.6,0.6
a926179f3d17223886a77e6c9733199e5f8b2b58,hive,14,0.6,0.6
b7b3f881f4840430378a27131278876a34368995,hive,14,0.6,0.6
5e3d85c409b14afb6eb94bad01348d013a536503,hive,14,0.6,0.6
9e410b29628e0c517086ed2f42cf5b9f4a852397,hive,14,0.6,0.6
41afa4e2185b45b0bb6816baaea330d9ed40d127,hive,14,0.8,0.6
dd0bc33d125817e20bd4854172b3c8326c834ea0,hive,14,0.6,0.6
190c72e7793d80da48b5c71b5ff0a9547334bedf,hive,14,0.6,0.6
ccc82cfb0dc1d7c5a0d4a193eb0da434ce8a0cfb,hive,14,0.6,0.6
470a2f998494ef2a78e1424efae70d9eb1b17447,hive,14,0.6,0.6
fc48d7218ecf66411079b1e67ea0cf92e37b5ce6,hive,14,0.6,0.6
b849a166b63c136c14233e97fe849867d8b43aa8,hive,14,0.6,0.6
9fddd6d0c95239fbd4eedbd341cd6374a3a23269,hive,14,0.8,0.6
dec0a7ed8da89f002ee5e7d881fec3c7a7e698a7,hive,14,0.6,0.6
0d787cbc055eb237bcccd5fdbc144fb6b1d7d4ca,hive,14,0.6,0.6
1d83625385d466b18018201fb89e3541f2fc46b6,hive,14,0.6,0.6
fdb8a70cd548b702801c8abc3464604c04addf63,hive,14,0.8,0.6
2d166ab00939251d272f9b6d48d5f649079fa98e,hive,14,0.6,0.6
6a24a0c5f7ed065e3f9e169f533ee70668e123fd,hive,14,0.8,0.4
0ebf04c87a6d8c36e699148c7f38dd502fe48b66,hive,14,0.8,0.6
c166202ac04dfcfb5e0aa6648f1c79f5ff8d11f2,hive,14,0.8,0.6
e7cee300114b2f54b3912d5aa92043d3bdf295b6,hive,14,0.6,0.6
16f57220ff281a60bbfdaf6ee5a148efad48c229,hive,14,0.8,0.6
5050a40d41e37965ecdafc7544fc2283430c4436,hive,14,0.8,0.6
040c0783e01fb3089d7925def7c349d7ac98e4d6,hive,14,0.8,0.6
1a2e378f36a1a02d68ff1647f856f1e223276da0,hive,14,0.6,0.6
b9bac8e641f99e2191040b2ec43c730cb217a6bb,hive,14,0.6,0.6
cc8ac97bcadd20a645e113f3193fc6b2d9db087d,hive,14,0.8,0.6
0ad71121d1883b56d364ca855ccda9bb7bfdb67a,hive,14,0.8,0.6
d3b036920acde7bb04840697eb13038103b062b4,hive,14,0.6,0.6
40eb9a51abcee533e67c980cc3b4a0f1d9c86252,hive,14,0.8,0.6
689423981e6ec13ec35d6b5c0a988d1059f5425c,hive,14,0.6,0.4
198487557d17d53fa9216a3e814b7eb073da4781,hive,14,0.8,0.4
691e6544833f0e982d848eef181a80f6cf75a3b6,hive,14,0.8,0.6
ec965fa32dbd7146dba4aec1e12cad30240e8e1b,hive,14,0.6,0.6
57f40f71ff9275458e743aad0ca460dff2291a4a,hive,14,0.6,0.6
37120b87777c40baf44040fc7778d129cd8a5824,hive,14,0.6,0.4
8ebde04411a4ca34994019db75b57ebee9c28f71,hive,14,0.8,0.4
487714aaf65f1e7a148cd13e3fbea6615a335666,hive,14,0.6,0.6
0f7163fad61745276f5b8e1eaa797ba297810780,hive,14,0.8,0.6
5f039a91094237d0bdab0ce7aba36b26ff834c31,hive,14,0.8,0.6
3cbc13e92b9c22fabf9eac72eaec9352eb9b43d2,hive,14,0.6,0.6
bb777512f9dd3efc0590b960778fd7ca2e3bab21,hive,14,0.8,0.6
7ae4a2c81a7a3a22ab2df2c5f75638e3f5e580f0,hive,14,0.8,0.6
156ed46a35a0aa4b2e4f8a05049d966d7894d617,hive,14,0.6,0.4
61a57e9369b5074b6b3edcbda96f0abad9bf4555,hive,14,0.8,0.4
83d1fd23a22ee96dd2c464d67303eadf31194454,hive,14,0.8,0.6
